Transaction_ID,Risk_Incident,Risk_Type,Incident_Severity,Error_Code
TXN09195,0,None,None,None
TXN09196,0,None,None,None
TXN09197,0,None,None,None
TXN09198,1,Fraud,Medium,M003
TXN09199,0,None,None,None
TXN09200,0,None,None,None
TXN09201,1,Misstatement,Medium,E002
TXN09202,0,None,None,None
TXN09203,0,None,None,None
TXN09204,0,None,None,None
TXN09205,1,Fraud,Low,M003
TXN09206,0,None,None,None
TXN09207,0,None,None,None
TXN09208,0,None,None,None
TXN09209,0,None,None,None
TXN09210,0,None,None,None
TXN09211,1,Misstatement,High,E002
TXN09212,1,Fraud,Medium,M003
TXN09213,0,None,None,None
TXN09214,0,None,None,None
TXN09215,0,None,None,None
TXN09216,0,None,None,None
TXN09217,0,None,None,None
TXN09218,1,Fraud,Low,F001
TXN09219,0,None,None,None
TXN09220,0,None,None,None
TXN09221,0,None,None,None
TXN09222,0,None,None,None
TXN09223,0,None,None,None
TXN09224,0,None,None,None
TXN09225,1,Misstatement,Low,E002
TXN09226,1,Misstatement,High,M003
TXN09227,0,None,None,None
TXN09228,1,Fraud,High,E002
TXN09229,0,None,None,None
TXN09230,0,None,None,None
TXN09231,0,None,None,None
TXN09232,0,None,None,None
TXN09233,1,Fraud,High,M003
TXN09234,0,None,None,None
TXN09235,0,None,None,None
TXN09236,0,None,None,None
TXN09237,0,None,None,None
TXN09238,0,None,None,None
TXN09239,0,None,None,None
TXN09240,0,None,None,None
TXN09241,0,None,None,None
TXN09242,0,None,None,None
TXN09243,0,None,None,None
TXN09244,0,None,None,None
TXN09245,0,None,None,None
TXN09246,1,Misstatement,Medium,F001
TXN09247,0,None,None,None
TXN09248,0,None,None,None
TXN09249,0,None,None,None
TXN09250,0,None,None,None
TXN09251,0,None,None,None
TXN09252,0,None,None,None
TXN09253,0,None,None,None
TXN09254,0,None,None,None
TXN09255,0,None,None,None
TXN09256,0,None,None,None
TXN09257,0,None,None,None
TXN09258,0,None,None,None
TXN09259,0,None,None,None
TXN09260,0,None,None,None
TXN09261,0,None,None,None
TXN09262,0,None,None,None
TXN09263,0,None,None,None
TXN09264,0,None,None,None
TXN09265,0,None,None,None
TXN09266,0,None,None,None
TXN09267,0,None,None,None
TXN09268,0,None,None,None
TXN09269,0,None,None,None
TXN09270,0,None,None,None
TXN09271,0,None,None,None
TXN09272,0,None,None,None
TXN09273,0,None,None,None
TXN09274,0,None,None,None
TXN09275,0,None,None,None
TXN09276,0,None,None,None
TXN09277,0,None,None,None
TXN09278,0,None,None,None
TXN09279,0,None,None,None
TXN09280,0,None,None,None
TXN09281,0,None,None,None
TXN09282,1,Fraud,High,F001
TXN09283,0,None,None,None
TXN09284,0,None,None,None
TXN09285,0,None,None,None
TXN09286,0,None,None,None
TXN09287,0,None,None,None
TXN09288,0,None,None,None
TXN09289,0,None,None,None
TXN09290,0,None,None,None
TXN09291,0,None,None,None
TXN09292,0,None,None,None
TXN09293,0,None,None,None
TXN09294,0,None,None,None
TXN09295,1,Error,Low,E002
TXN09296,1,Fraud,High,M003
TXN09297,1,Misstatement,Medium,M003
TXN09298,0,None,None,None
TXN09299,1,Misstatement,Medium,E002
TXN09300,0,None,None,None
TXN09301,0,None,None,None
TXN09302,0,None,None,None
TXN09303,0,None,None,None
TXN09304,0,None,None,None
TXN09305,0,None,None,None
TXN09306,0,None,None,None
TXN09307,0,None,None,None
TXN09308,0,None,None,None
TXN09309,0,None,None,None
TXN09310,0,None,None,None
TXN09311,0,None,None,None
TXN09312,0,None,None,None
TXN09313,0,None,None,None
TXN09314,0,None,None,None
TXN09315,0,None,None,None
TXN09316,0,None,None,None
TXN09317,0,None,None,None
TXN09318,0,None,None,None
TXN09319,0,None,None,None
TXN09320,0,None,None,None
TXN09321,0,None,None,None
TXN09322,1,Misstatement,Medium,M003
TXN09323,0,None,None,None
TXN09324,0,None,None,None
TXN09325,0,None,None,None
TXN09326,1,Misstatement,Medium,F001
TXN09327,0,None,None,None
TXN09328,0,None,None,None
TXN09329,0,None,None,None
TXN09330,0,None,None,None
TXN09331,0,None,None,None
TXN09332,0,None,None,None
TXN09333,0,None,None,None
TXN09334,0,None,None,None
TXN09335,0,None,None,None
TXN09336,0,None,None,None
TXN09337,0,None,None,None
TXN09338,1,Misstatement,Low,F001
TXN09339,0,None,None,None
TXN09340,0,None,None,None
TXN09341,0,None,None,None
TXN09342,0,None,None,None
TXN09343,0,None,None,None
TXN09344,0,None,None,None
TXN09345,0,None,None,None
TXN09346,1,Fraud,Low,M003
TXN09347,0,None,None,None
TXN09348,1,Error,Medium,E002
TXN09349,0,None,None,None
TXN09350,1,Error,Medium,M003
TXN09351,0,None,None,None
TXN09352,0,None,None,None
TXN09353,1,Misstatement,Low,F001
TXN09354,0,None,None,None
TXN09355,0,None,None,None
TXN09356,0,None,None,None
TXN09357,0,None,None,None
TXN09358,0,None,None,None
TXN09359,1,Error,Medium,F001
TXN09360,0,None,None,None
TXN09361,0,None,None,None
TXN09362,0,None,None,None
TXN09363,0,None,None,None
TXN09364,0,None,None,None
TXN09365,0,None,None,None
TXN09366,0,None,None,None
TXN09367,0,None,None,None
TXN09368,0,None,None,None
TXN09369,0,None,None,None
TXN09370,0,None,None,None
TXN09371,0,None,None,None
TXN09372,0,None,None,None
TXN09373,0,None,None,None
TXN09374,1,Misstatement,High,E002
TXN09375,0,None,None,None
TXN09376,0,None,None,None
TXN09377,0,None,None,None
TXN09378,0,None,None,None
TXN09379,1,Misstatement,High,M003
TXN09380,0,None,None,None
TXN09381,0,None,None,None
TXN09382,0,None,None,None
TXN09383,0,None,None,None
TXN09384,0,None,None,None
TXN09385,0,None,None,None
TXN09386,1,Misstatement,High,F001
TXN09387,1,Error,High,E002
TXN09388,0,None,None,None
TXN09389,0,None,None,None
TXN09390,0,None,None,None
TXN09391,1,Fraud,Medium,M003
TXN09392,1,Fraud,High,F001
TXN09393,0,None,None,None
TXN09394,0,None,None,None
TXN09395,0,None,None,None
TXN09396,0,None,None,None
TXN09397,0,None,None,None
TXN09398,0,None,None,None
TXN09399,0,None,None,None
TXN09400,0,None,None,None
TXN09401,0,None,None,None
TXN09402,0,None,None,None
TXN09403,0,None,None,None
TXN09404,0,None,None,None
TXN09405,0,None,None,None
TXN09406,0,None,None,None
TXN09407,0,None,None,None
TXN09408,0,None,None,None
TXN09409,0,None,None,None
TXN09410,0,None,None,None
TXN09411,0,None,None,None
TXN09412,0,None,None,None
TXN09413,0,None,None,None
TXN09414,0,None,None,None
TXN09415,0,None,None,None
TXN09416,0,None,None,None
TXN09417,0,None,None,None
TXN09418,0,None,None,None
TXN09419,0,None,None,None
TXN09420,0,None,None,None
TXN09421,1,Fraud,Low,E002
TXN09422,0,None,None,None
TXN09423,0,None,None,None
TXN09424,0,None,None,None
TXN09425,1,Fraud,High,M003
TXN09426,0,None,None,None
TXN09427,0,None,None,None
TXN09428,0,None,None,None
TXN09429,0,None,None,None
TXN09430,0,None,None,None
TXN09431,0,None,None,None
TXN09432,0,None,None,None
TXN09433,0,None,None,None
TXN09434,0,None,None,None
TXN09435,0,None,None,None
TXN09436,0,None,None,None
TXN09437,0,None,None,None
TXN09438,0,None,None,None
TXN09439,0,None,None,None
TXN09440,0,None,None,None
TXN09441,0,None,None,None
TXN09442,0,None,None,None
TXN09443,0,None,None,None
TXN09444,0,None,None,None
TXN09445,0,None,None,None
TXN09446,0,None,None,None
TXN09447,1,Error,High,F001
TXN09448,0,None,None,None
TXN09449,0,None,None,None
TXN09450,0,None,None,None
TXN09451,0,None,None,None
TXN09452,0,None,None,None
TXN09453,0,None,None,None
TXN09454,0,None,None,None
TXN09455,1,Misstatement,High,F001
TXN09456,0,None,None,None
TXN09457,0,None,None,None
TXN09458,1,Error,Medium,E002
TXN09459,0,None,None,None
TXN09460,0,None,None,None
TXN09461,0,None,None,None
TXN09462,0,None,None,None
TXN09463,0,None,None,None
TXN09464,0,None,None,None
TXN09465,0,None,None,None
TXN09466,1,Misstatement,Low,M003
TXN09467,1,Error,Medium,E002
TXN09468,1,Fraud,Medium,M003
TXN09469,0,None,None,None
TXN09470,0,None,None,None
TXN09471,0,None,None,None
TXN09472,0,None,None,None
TXN09473,1,Error,Medium,F001
TXN09474,0,None,None,None
TXN09475,1,Fraud,High,F001
TXN09476,0,None,None,None
TXN09477,1,Fraud,Medium,E002
TXN09478,1,Fraud,Low,M003
TXN09479,0,None,None,None
TXN09480,0,None,None,None
TXN09481,0,None,None,None
TXN09482,0,None,None,None
TXN09483,0,None,None,None
TXN09484,0,None,None,None
TXN09485,1,Error,Low,M003
TXN09486,0,None,None,None
TXN09487,0,None,None,None
TXN09488,0,None,None,None
TXN09489,0,None,None,None
TXN09490,0,None,None,None
TXN09491,0,None,None,None
TXN09492,0,None,None,None
TXN09493,0,None,None,None
TXN09494,0,None,None,None
TXN09495,0,None,None,None
TXN09496,0,None,None,None
TXN09497,0,None,None,None
TXN09498,0,None,None,None
TXN09499,1,Misstatement,Low,E002
TXN09500,0,None,None,None
TXN09501,0,None,None,None
TXN09502,0,None,None,None
TXN09503,0,None,None,None
TXN09504,1,Fraud,Medium,F001
TXN09505,0,None,None,None
TXN09506,0,None,None,None
TXN09507,0,None,None,None
TXN09508,0,None,None,None
TXN09509,0,None,None,None
TXN09510,0,None,None,None
TXN09511,0,None,None,None
TXN09512,0,None,None,None
TXN09513,0,None,None,None
TXN09514,0,None,None,None
TXN09515,0,None,None,None
TXN09516,0,None,None,None
TXN09517,0,None,None,None
TXN09518,0,None,None,None
TXN09519,0,None,None,None
TXN09520,0,None,None,None
TXN09521,0,None,None,None
TXN09522,0,None,None,None
TXN09523,1,Fraud,Low,M003
TXN09524,0,None,None,None
TXN09525,0,None,None,None
TXN09526,0,None,None,None
TXN09527,1,Fraud,High,F001
TXN09528,0,None,None,None
TXN09529,1,Fraud,High,F001
TXN09530,1,Misstatement,High,E002
TXN09531,0,None,None,None
TXN09532,1,Misstatement,Medium,M003
TXN09533,0,None,None,None
TXN09534,0,None,None,None
TXN09535,0,None,None,None
TXN09536,0,None,None,None
TXN09537,0,None,None,None
TXN09538,0,None,None,None
TXN09539,0,None,None,None
TXN09540,0,None,None,None
TXN09541,0,None,None,None
TXN09542,0,None,None,None
TXN09543,0,None,None,None
TXN09544,0,None,None,None
TXN09545,0,None,None,None
TXN09546,0,None,None,None
TXN09547,0,None,None,None
TXN09548,0,None,None,None
TXN09549,0,None,None,None
TXN09550,1,Error,High,M003
TXN09551,0,None,None,None
TXN09552,1,Fraud,Low,M003
TXN09553,0,None,None,None
TXN09554,0,None,None,None
TXN09555,0,None,None,None
TXN09556,0,None,None,None
TXN09557,0,None,None,None
TXN09558,0,None,None,None
TXN09559,0,None,None,None
TXN09560,0,None,None,None
TXN09561,0,None,None,None
TXN09562,0,None,None,None
TXN09563,0,None,None,None
TXN09564,0,None,None,None
TXN09565,0,None,None,None
TXN09566,0,None,None,None
TXN09567,0,None,None,None
TXN09568,1,Fraud,Medium,F001
TXN09569,0,None,None,None
TXN09570,0,None,None,None
TXN09571,0,None,None,None
TXN09572,0,None,None,None
TXN09573,0,None,None,None
TXN09574,0,None,None,None
TXN09575,0,None,None,None
TXN09576,0,None,None,None
TXN09577,0,None,None,None
TXN09578,0,None,None,None
TXN09579,0,None,None,None
TXN09580,0,None,None,None
TXN09581,0,None,None,None
TXN09582,0,None,None,None
TXN09583,0,None,None,None
TXN09584,0,None,None,None
TXN09585,1,Fraud,High,E002
TXN09586,0,None,None,None
TXN09587,0,None,None,None
TXN09588,0,None,None,None
TXN09589,0,None,None,None
TXN09590,0,None,None,None
TXN09591,0,None,None,None
TXN09592,0,None,None,None
TXN09593,0,None,None,None
TXN09594,0,None,None,None
TXN09595,0,None,None,None
TXN09596,0,None,None,None
TXN09597,0,None,None,None
TXN09598,0,None,None,None
TXN09599,0,None,None,None
TXN09600,0,None,None,None
TXN09601,0,None,None,None
TXN09602,0,None,None,None
TXN09603,0,None,None,None
TXN09604,0,None,None,None
TXN09605,0,None,None,None
TXN09606,0,None,None,None
TXN09607,0,None,None,None
TXN09608,0,None,None,None
TXN09609,0,None,None,None
TXN09610,0,None,None,None
TXN09611,0,None,None,None
TXN09612,0,None,None,None
TXN09613,1,Error,Low,M003
TXN09614,0,None,None,None
TXN09615,1,Misstatement,High,E002
TXN09616,1,Error,High,M003
TXN09617,0,None,None,None
TXN09618,1,Misstatement,Medium,M003
TXN09619,0,None,None,None
TXN09620,0,None,None,None
TXN09621,0,None,None,None
TXN09622,0,None,None,None
TXN09623,0,None,None,None
TXN09624,0,None,None,None
TXN09625,0,None,None,None
TXN09626,0,None,None,None
TXN09627,0,None,None,None
TXN09628,1,Error,High,M003
TXN09629,0,None,None,None
TXN09630,0,None,None,None
TXN09631,0,None,None,None
TXN09632,0,None,None,None
TXN09633,0,None,None,None
TXN09634,0,None,None,None
TXN09635,0,None,None,None
TXN09636,0,None,None,None
TXN09637,1,Misstatement,Low,F001
TXN09638,0,None,None,None
TXN09639,0,None,None,None
TXN09640,0,None,None,None
TXN09641,0,None,None,None
TXN09642,0,None,None,None
TXN09643,0,None,None,None
TXN09644,0,None,None,None
TXN09645,0,None,None,None
TXN09646,0,None,None,None
TXN09647,0,None,None,None
TXN09648,0,None,None,None
TXN09649,0,None,None,None
TXN09650,0,None,None,None
TXN09651,0,None,None,None
TXN09652,0,None,None,None
TXN09653,0,None,None,None
TXN09654,0,None,None,None
TXN09655,0,None,None,None
TXN09656,0,None,None,None
TXN09657,1,Fraud,High,E002
TXN09658,0,None,None,None
TXN09659,0,None,None,None
TXN09660,0,None,None,None
TXN09661,0,None,None,None
TXN09662,0,None,None,None
TXN09663,0,None,None,None
TXN09664,0,None,None,None
TXN09665,0,None,None,None
TXN09666,0,None,None,None
TXN09667,0,None,None,None
TXN09668,0,None,None,None
TXN09669,0,None,None,None
TXN09670,0,None,None,None
TXN09671,0,None,None,None
TXN09672,0,None,None,None
TXN09673,0,None,None,None
TXN09674,0,None,None,None
TXN09675,0,None,None,None
TXN09676,0,None,None,None
TXN09677,1,Fraud,High,F001
TXN09678,0,None,None,None
TXN09679,0,None,None,None
TXN09680,0,None,None,None
TXN09681,0,None,None,None
TXN09682,0,None,None,None
TXN09683,0,None,None,None
TXN09684,0,None,None,None
TXN09685,0,None,None,None
TXN09686,0,None,None,None
TXN09687,0,None,None,None
TXN09688,0,None,None,None
TXN09689,0,None,None,None
TXN09690,0,None,None,None
TXN09691,1,Fraud,Medium,F001
TXN09692,0,None,None,None
TXN09693,0,None,None,None
TXN09694,0,None,None,None
TXN09695,0,None,None,None
TXN09696,0,None,None,None
TXN09697,0,None,None,None
TXN09698,0,None,None,None
TXN09699,0,None,None,None
TXN09700,0,None,None,None
TXN09701,0,None,None,None
TXN09702,0,None,None,None
TXN09703,0,None,None,None
TXN09704,0,None,None,None
TXN09705,0,None,None,None
TXN09706,0,None,None,None
TXN09707,0,None,None,None
TXN09708,0,None,None,None
TXN09709,0,None,None,None
TXN09710,0,None,None,None
TXN09711,0,None,None,None
TXN09712,1,Misstatement,High,E002
TXN09713,0,None,None,None
TXN09714,0,None,None,None
TXN09715,0,None,None,None
TXN09716,0,None,None,None
TXN09717,0,None,None,None
TXN09718,0,None,None,None
TXN09719,0,None,None,None
TXN09720,0,None,None,None
TXN09721,0,None,None,None
TXN09722,0,None,None,None
TXN09723,0,None,None,None
TXN09724,0,None,None,None
TXN09725,0,None,None,None
TXN09726,1,Fraud,Medium,F001
TXN09727,0,None,None,None
TXN09728,0,None,None,None
TXN09729,0,None,None,None
TXN09730,0,None,None,None
TXN09731,0,None,None,None
TXN09732,0,None,None,None
TXN09733,0,None,None,None
TXN09734,0,None,None,None
TXN09735,0,None,None,None
TXN09736,0,None,None,None
TXN09737,0,None,None,None
TXN09738,0,None,None,None
TXN09739,0,None,None,None
TXN09740,0,None,None,None
TXN09741,0,None,None,None
TXN09742,0,None,None,None
TXN09743,1,Misstatement,Low,E002
TXN09744,0,None,None,None
TXN09745,0,None,None,None
TXN09746,0,None,None,None
TXN09747,0,None,None,None
TXN09748,0,None,None,None
TXN09749,0,None,None,None
TXN09750,1,Fraud,Low,E002
TXN09751,0,None,None,None
TXN09752,0,None,None,None
TXN09753,0,None,None,None
TXN09754,0,None,None,None
TXN09755,0,None,None,None
TXN09756,0,None,None,None
TXN09757,0,None,None,None
TXN09758,1,Fraud,Medium,E002
TXN09759,0,None,None,None
TXN09760,0,None,None,None
TXN09761,1,Misstatement,Medium,F001
TXN09762,0,None,None,None
TXN09763,1,Error,Low,E002
TXN09764,1,Error,Medium,E002
TXN09765,1,Misstatement,Medium,M003
TXN09766,0,None,None,None
TXN09767,0,None,None,None
TXN09768,0,None,None,None
TXN09769,1,Error,Medium,M003
TXN09770,0,None,None,None
TXN09771,0,None,None,None
TXN09772,0,None,None,None
TXN09773,0,None,None,None
TXN09774,0,None,None,None
TXN09775,0,None,None,None
TXN09776,0,None,None,None
TXN09777,0,None,None,None
TXN09778,1,Misstatement,Low,E002
TXN09779,0,None,None,None
TXN09780,0,None,None,None
TXN09781,0,None,None,None
TXN09782,0,None,None,None
TXN09783,0,None,None,None
TXN09784,1,Fraud,High,M003
TXN09785,0,None,None,None
TXN09786,0,None,None,None
TXN09787,0,None,None,None
TXN09788,0,None,None,None
TXN09789,0,None,None,None
TXN09790,0,None,None,None
TXN09791,0,None,None,None
TXN09792,0,None,None,None
TXN09793,0,None,None,None
TXN09794,0,None,None,None
TXN09795,0,None,None,None
TXN09796,0,None,None,None
TXN09797,1,Misstatement,Low,M003
TXN09798,0,None,None,None
TXN09799,0,None,None,None
TXN09800,1,Fraud,Low,F001
TXN09801,0,None,None,None
TXN09802,0,None,None,None
TXN09803,0,None,None,None
TXN09804,0,None,None,None
TXN09805,0,None,None,None
TXN09806,0,None,None,None
TXN09807,0,None,None,None
TXN09808,0,None,None,None
TXN09809,1,Fraud,Low,E002
TXN09810,0,None,None,None
TXN09811,0,None,None,None
TXN09812,0,None,None,None
TXN09813,0,None,None,None
TXN09814,0,None,None,None
TXN09815,1,Fraud,Low,F001
TXN09816,0,None,None,None
TXN09817,0,None,None,None
TXN09818,0,None,None,None
TXN09819,0,None,None,None
TXN09820,0,None,None,None
TXN09821,0,None,None,None
TXN09822,0,None,None,None
TXN09823,0,None,None,None
TXN09824,0,None,None,None
TXN09825,0,None,None,None
TXN09826,0,None,None,None
TXN09827,0,None,None,None
TXN09828,0,None,None,None
TXN09829,0,None,None,None
TXN09830,0,None,None,None
TXN09831,0,None,None,None
TXN09832,1,Fraud,Medium,E002
TXN09833,0,None,None,None
TXN09834,1,Misstatement,Low,M003
TXN09835,0,None,None,None
TXN09836,0,None,None,None
TXN09837,1,Fraud,Low,M003
TXN09838,0,None,None,None
TXN09839,0,None,None,None
TXN09840,0,None,None,None
TXN09841,1,Error,Low,F001
TXN09842,1,Fraud,Low,M003
TXN09843,0,None,None,None
TXN09844,0,None,None,None
TXN09845,0,None,None,None
TXN09846,0,None,None,None
TXN09847,0,None,None,None
TXN09848,0,None,None,None
TXN09849,0,None,None,None
TXN09850,0,None,None,None
TXN09851,0,None,None,None
TXN09852,1,Misstatement,High,M003
TXN09853,0,None,None,None
TXN09854,0,None,None,None
TXN09855,1,Error,High,E002
TXN09856,0,None,None,None
TXN09857,0,None,None,None
TXN09858,0,None,None,None
TXN09859,0,None,None,None
TXN09860,0,None,None,None
TXN09861,0,None,None,None
TXN09862,0,None,None,None
TXN09863,1,Fraud,Low,E002
TXN09864,0,None,None,None
TXN09865,0,None,None,None
TXN09866,0,None,None,None
TXN09867,0,None,None,None
TXN09868,0,None,None,None
TXN09869,1,Misstatement,High,E002
TXN09870,0,None,None,None
TXN09871,0,None,None,None
TXN09872,0,None,None,None
TXN09873,0,None,None,None
TXN09874,0,None,None,None
TXN09875,0,None,None,None
TXN09876,0,None,None,None
TXN09877,0,None,None,None
TXN09878,0,None,None,None
