User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
U167,109.23,5,3,SV
U290,350.93,5,3,BZ
U261,272.3,9,0,LI
U427,138.28,8,0,BI
U030,478.72,8,4,KR
U345,388.81,8,3,GE
U223,408.52,5,2,PY
U173,281.73,8,4,MU
U227,355.67,7,0,AT
U340,162.21,4,4,NL
U152,195.36,10,0,GT
U179,100.42,8,5,PW
U268,147.53,2,1,CI
U323,314.06,1,3,SK
U358,251.43,4,0,FJ
U036,191.16,2,4,MM
U492,405.53,9,1,LR
U276,413.03,9,2,UA
U160,208.59,8,4,SB
U500,433.57,3,0,BY
U281,151.08,8,2,LR
U241,106.57,8,0,GQ
U207,228.17,10,2,PY
U346,369.1,7,0,TM
U243,124.47,1,4,IE
U218,495.93,7,2,UY
U276,411.85,9,4,TZ
U166,392.54,9,2,LU
U084,184.28,9,0,NO
U015,330,7,0,KR
U024,473.64,8,2,TO
U475,119.13,5,4,TR
U039,288.87,3,4,DZ
U240,298.6,1,3,BJ
U103,106.04,6,2,IR
U249,440.79,1,3,GB
U174,373.82,6,0,NE
U090,332.73,8,4,VE
U114,439.65,9,2,PW
U188,195.96,5,3,EC
U341,208.63,7,4,SZ
U288,392.45,3,2,OM
U454,352.98,3,2,BI
U307,478.24,2,5,RO
U291,398.4,7,2,BZ
U100,163.62,4,4,TO
U204,255.35,5,2,QA
U210,110.04,7,3,VA
U075,232.33,6,5,HN
U498,245.72,2,5,MC
U375,383.6,9,4,KH
U300,382.74,7,3,GA
U231,475.74,6,3,MX
U143,389.93,2,2,BN
U066,253.03,6,2,SC
U286,159.07,4,3,CY
U189,302,2,0,AF
U279,342.8,3,1,QA
U417,248.59,2,1,CY
U382,418.66,5,2,ZM
U345,393.29,2,0,AZ
U376,277.03,4,0,MU
U403,376.58,9,0,VA
U334,433.72,3,5,PY
U376,424.11,10,2,GB
U381,337.72,9,1,MK
U443,340.94,8,1,IT
U156,409.15,10,4,AL
U081,183.01,1,0,CV
U232,111.79,9,2,BH
U485,372.82,7,0,KN
U457,131.78,9,5,BI
U387,315.8,7,0,BO
U359,303.39,6,2,LI
U144,404.74,2,0,GD
U495,318.78,5,3,RO
U180,312.3,7,3,LT
U489,174.72,7,1,JO
U174,452.28,1,4,KM
U219,476.1,2,5,EG
U218,106.05,8,2,NG
U475,438.59,1,1,VU
U181,236.04,6,0,IE
U142,172.04,10,0,CF
U471,447.63,4,1,KG
U170,303.9,10,5,PE
U088,341.6,7,0,LA
U051,307.37,8,3,DE
U381,104.85,1,1,AG
U115,441.58,2,1,PT
U009,324.34,6,0,TG
U034,324.98,6,4,IL
U278,425.45,3,2,PH
U412,352.47,3,1,AO
U282,335.41,7,2,MW
U223,406.75,5,1,AT
U124,309.05,2,1,KM
U046,261.68,3,0,BI
U393,417.39,5,4,NL
U366,376.73,7,1,PY
U307,107.09,6,2,PW
U325,280.35,6,0,UZ
U289,216.93,3,5,KI
U058,447.64,10,4,SR
U440,162.95,6,4,RS
U121,227.75,8,5,CL
U069,398.57,9,2,CZ
U284,356.13,8,3,RS
U328,101.42,4,3,LA
U185,183.68,6,5,DE
U431,162.62,2,4,GB
U105,139.76,7,3,IQ
U267,313.72,9,1,LC
U433,355.55,4,2,AL
U181,278.9,3,0,BG
U121,308.16,1,5,PG
U271,429.01,3,5,DZ
U196,121.38,3,1,OM
U165,331.91,8,3,NP
U232,448.27,2,1,NA
U292,365.81,2,1,TJ
U034,113.82,4,0,SN
U341,236.56,2,5,HR
U146,492.6,9,5,GW
U263,462.5,1,3,LI
U062,118.26,1,1,LK
U099,260.16,3,2,TN
U397,457.69,2,3,TZ
U153,464.48,5,0,TZ
U317,454.67,10,5,ML
U261,492.35,9,1,MZ
U139,183.26,1,3,MZ
U292,108.35,1,5,CZ
U144,259.56,9,0,MH
U278,203.88,5,4,ET
U135,313.19,8,3,CM
U249,292,6,3,TD
U408,297.97,6,2,LS
U392,345.55,6,4,IE
U111,116.57,8,3,KW
U390,219.15,8,4,MZ
U183,417.77,4,4,IN
U345,429.88,5,2,GD
U354,411.61,4,1,CA
U444,105.21,3,5,BT
U273,291.07,9,5,KP
U426,354.18,3,2,AU
U111,329.66,4,1,AG
U448,132.28,10,2,NL
U353,316.57,2,4,GY
U393,349.66,4,2,CF
U103,369.06,3,1,GE
U160,148.32,2,2,TR
U461,172.35,9,2,AE
U341,402.92,4,5,OM
U388,402.93,7,5,PH
U074,295.32,7,4,UG
U318,171.92,10,4,LC
U330,372.45,5,2,TN
U453,359.58,10,0,MK
U196,393.99,9,2,CH
U368,347.35,4,2,CY
U283,352.08,6,0,SM
U089,471.12,10,2,TG
U230,457.28,9,1,MZ
U448,133.02,1,3,NR
U384,355.45,9,0,MD
U351,492.77,5,2,TD
U332,266.04,7,1,GH
U419,268.12,10,4,GN
U367,293.37,9,3,TV
U293,496.4,8,1,NZ
U059,295.49,4,2,BN
U403,329.26,3,1,OM
U028,238.63,10,0,FR
U428,277.19,8,4,CD
U181,268.12,6,4,FJ
U371,154.07,9,2,VN
U055,380.4,5,4,LI
U311,109.98,6,3,TN
U073,199.19,7,5,HT
U380,481.48,3,0,UY
U493,460.44,8,3,QA
U029,404.75,2,2,AE
U351,177.11,4,5,HR
U221,360.57,8,0,AD
U247,130.09,1,2,MH
U030,254.5,3,2,TT
U193,354.22,5,5,CU
U460,309.96,5,1,AM
U068,171.39,7,2,LR
U180,232.21,10,5,NL
U175,495.67,9,5,GN
U343,473.96,5,0,NE
U077,123.77,6,4,KW
U311,481.9,10,5,AO
U471,218.08,9,3,SO
U444,422.94,10,4,LY
U177,253.27,1,1,CZ
U101,251.02,10,1,IR
U420,378.29,1,3,MK
U169,184.32,7,2,IR
U253,115.07,7,5,ER
U423,251.12,1,3,BG
U448,421.14,10,4,BZ
U065,159.35,5,5,KN
U167,442.93,8,0,CO
U054,194.06,9,0,NZ
U289,259.13,4,2,AF
U174,156.12,1,2,NR
U380,152.28,7,0,AO
U027,496.5,3,4,LI
U287,252.79,7,4,RS
U202,395.79,5,0,UZ
U358,494.2,7,3,PT
U044,289.68,6,1,LS
U472,115.25,9,4,TH
U104,119.3,9,2,LK
U304,257.38,10,4,VA
U128,272.02,10,2,DK
U022,483.76,9,2,AE
U328,194.76,8,2,SA
U106,463.15,3,2,AD
U363,311.35,5,0,HT
U477,454.22,5,5,AM
U486,165.81,5,2,GW
U272,202.25,7,5,BF
U217,317.35,4,5,CO
U145,115.74,2,5,GA
U255,283.65,3,1,PH
U301,422.53,9,4,EE
U492,110.17,5,3,FI
U388,364.28,3,2,PA
U442,288.37,1,1,ZW
U301,423.98,10,3,IQ
U030,432.68,3,0,PH
U323,388,8,2,CY
U457,390.57,5,3,CF
U196,362.12,10,3,NA
U013,282.44,4,5,BA
U326,393.94,10,4,QA
U019,406.96,1,0,SL
U341,208.57,10,4,GE
U399,355.09,9,4,BE
U162,371.2,2,2,SG
U483,396.08,2,3,IN
U069,315.74,3,4,IN
U196,248.15,3,1,ZW
U182,402.54,1,2,TN
U019,279.94,3,0,BW
U295,108.52,2,2,KW
U182,190.11,6,0,VU
U093,392.6,2,4,NI
U138,259.39,3,1,LC
U095,284.47,9,2,SD
U197,391.29,6,2,PE
U230,353.29,2,0,ZA
U443,400.14,4,1,LS
U248,468.54,7,3,AF
U050,407.28,9,2,CV
U018,472.67,5,2,SL
U221,490.87,1,2,BR
U205,433.38,6,5,AM
U296,108.29,5,3,CG
U007,333.24,2,5,JP
U180,347.2,7,0,PG
U364,347.55,6,0,EE
U244,435.35,3,2,MU
U483,186.98,4,1,RS
U043,429.85,8,4,MM
U474,293.23,1,2,UY
U217,212.94,1,0,MH
U294,386.49,9,1,GE
U339,260.89,8,5,ET
U151,164.89,8,1,IS
U449,408.37,8,3,IN
U115,315.22,6,4,BN
U184,215.6,2,1,KI
U216,435.76,10,3,FM
U149,177.44,1,4,IR
U441,450.79,1,1,TR
U193,109.92,4,2,FM
U266,344.75,3,0,LT
U331,317.83,3,1,SA
U356,110.42,7,0,BT
U017,285.2,1,0,NI
U052,112.91,8,0,CH
U329,109.38,4,2,CV
U384,257.06,5,2,TM
U232,407.7,8,2,MT
U122,239.81,9,4,TW
U015,204.76,5,4,CF
U001,238.89,4,0,KP
U275,424.98,3,5,LK
U100,410.33,7,5,TZ
U498,273.67,8,5,BS
U014,216.25,5,2,LU
U370,384.57,9,3,ES
U128,479.39,5,0,GB
U414,184.33,7,3,PS
U364,155.8,5,2,RU
U272,132.27,4,1,GQ
U041,288.44,2,2,TJ
U107,427.44,1,5,MM
U055,428.08,4,4,MH
U186,353.86,3,1,JP
U348,121.08,4,0,PL
U116,437.07,4,4,DE
U428,239.58,9,3,GT
U424,165.54,6,3,CY
U002,289.88,5,3,KH
U278,483.13,4,1,EG
U235,492.74,8,2,DM
U238,482.66,7,4,TG
U428,374.06,8,0,SV
U374,446.23,4,3,EC
U030,317.63,1,3,ML
U218,462.75,6,0,UY
U336,413.11,9,2,PW
U353,399.47,6,5,DJ
U483,203.29,9,2,NO
U374,473.29,3,3,LI
U468,437.16,2,3,PL
U103,354.91,10,1,SD
U137,355.09,7,5,ML
U481,314.11,5,4,TN
U287,376.55,6,0,GY
U097,385.39,10,2,WS
U187,452.22,10,2,IR
U147,131.63,7,2,IE
U184,166.51,9,5,GY
U148,246.93,3,2,NG
U349,108.28,3,1,LT
U131,221.82,5,3,SC
U336,451.9,4,1,CR
U142,124.03,2,1,AM
U049,492.63,3,1,DE
U354,372.57,2,0,CD
U036,411.54,3,4,MN
U317,469.04,6,5,MC
U370,150.75,6,1,IQ
U398,139.97,9,0,TJ
U446,278.09,9,5,LS
U018,380.95,10,1,CU
U258,306.61,9,5,NO
U422,100.32,4,0,MY
U320,312.32,10,5,LK
U442,137.9,3,0,TG
U285,493.64,4,4,MU
U443,363.8,1,0,BS
U205,281.55,8,0,SD
U221,266.23,9,5,TG
U406,271.56,2,0,UA
U205,193.19,5,1,GN
U499,246.98,2,4,RO
U331,134.1,3,3,AL
U319,160.9,6,3,GD
U457,267.29,8,1,PE
U342,180.79,1,5,KZ
U061,361.38,7,4,CZ
U196,145.82,8,0,AU
U300,105,1,0,PW
U390,405.93,8,3,SK
U345,474.4,8,5,MT
U143,313.65,10,3,AD
U108,310.39,3,4,RO
U026,273.26,5,4,LK
U074,267.67,5,4,BA
U248,395.27,6,0,LB
U106,222.85,5,4,VA
U204,216.33,8,5,NZ
U391,454.55,6,3,PK
U187,239.97,10,4,DE
U334,342.75,8,3,KG
U466,224.34,2,0,MH
U438,319.7,2,5,LC
U431,234.27,4,3,SD
U172,354.32,2,3,PE
U425,216.73,6,3,CF
U030,174.29,7,4,UY
U290,168.96,9,5,BE
U406,283.75,8,4,SR
U496,470.15,4,2,CH
U009,315.35,2,1,NI
U255,433.84,1,1,AD
U045,356.03,3,0,CA
U439,296.53,5,3,ME
U144,292.95,3,2,HU
U182,401.36,7,0,MY
U150,372.21,5,4,OM
U114,329.02,6,4,GM
U088,135.37,10,1,MA
U165,350.6,7,1,SL
U265,254.3,4,4,LU
U023,189.82,10,0,UY
U467,164.43,5,5,FR
U264,367.23,7,1,SO
U428,199.66,9,3,PG
U132,292.17,5,1,PK
U289,431.48,6,2,SK
U020,139.94,9,4,LI
U336,370.54,4,5,BB
U152,106.79,2,0,IQ
U397,346.01,1,0,BI
U181,384.99,10,2,PY
U052,486.5,1,0,ZM
U347,371.55,4,2,KN
U168,418.41,6,2,GA
U198,424.29,9,1,MK
U497,240.46,6,4,BJ
U415,498.24,9,1,AD
U030,139.04,8,2,TT
U396,343.97,3,3,CO
U425,251.99,7,4,TM
U461,366.97,4,4,AR
U051,394.97,3,4,PL
U374,156.33,8,4,AT
U458,123.18,6,2,KN
U337,222.78,1,3,BG
U049,464.35,3,5,VU
U282,160.38,8,1,BA
U397,387.09,2,4,AD
U063,267.43,10,2,JO
U010,380.81,3,1,TW
U120,244.56,7,4,MH
U151,485.8,5,2,TN
U224,343.46,3,1,SI
U390,382.06,2,3,LR
U075,374.68,1,1,TR
U028,351.58,3,2,BR
U303,191.98,4,5,DZ
U360,421.74,9,4,LV
U251,302.05,8,0,EE
U014,216.48,3,0,CN
U432,257.42,9,2,SG
U327,469.63,9,1,MZ
U320,495.23,1,5,EG
U261,426.53,8,2,AZ
U048,373.39,4,4,NA
U019,463.47,7,2,SZ
U433,409.73,7,4,AU
U216,273.76,5,3,AT
U480,319.02,10,1,IN
U095,405.58,8,0,PA
U068,134.84,1,0,UZ
U024,387.86,7,1,KW
U376,391.67,10,1,KN
U060,259.04,6,1,EC
U412,364.66,10,0,PA
U013,416.63,10,1,MR
U426,177.21,1,0,HT
U054,488.15,2,0,BO
U435,330.28,10,5,RU
U380,123.19,7,4,MV
U382,476.66,5,1,KR
U129,355.56,4,3,MK
U420,186.19,4,5,LA
U068,472.42,6,4,BF
U328,209.64,7,3,IN
U100,326.97,3,0,TT
U085,262.96,4,0,TD
U451,228.69,10,3,NO
U225,310.98,6,1,CD
U421,376.95,1,4,SB
U303,473.13,3,2,BH
U006,299.51,2,2,SV
U196,346.22,2,5,CU
U439,467.66,2,2,QA
U036,486.38,9,2,MD
U028,199.53,8,2,TN
U480,294.9,1,0,BG
U023,217.92,1,2,TR
U208,380.51,1,0,SR
U492,137.64,1,5,SK
U215,269.76,9,4,MH
U179,255.06,3,0,GN
U407,137.74,3,5,GE
U210,314.71,3,3,VU
U282,398.08,1,5,EG
U283,196.57,6,3,WS
U173,346.89,4,0,CG
U345,214.42,3,2,CV
U350,220.57,3,1,HN
U269,341.08,1,3,YE
U412,180.42,9,3,KR
U131,256.34,10,1,BT
U130,194.5,4,2,TZ
U089,220.73,10,2,KG
U206,293.21,6,1,ES
U082,341.61,7,3,KN
U018,479.95,1,3,SK
U367,168.9,9,3,NI
U490,439.41,10,5,LR
U003,141.7,9,0,KN
U482,368.81,1,2,ZA
U068,324.06,5,5,LT
U458,335.69,7,5,SZ
U196,322.6,7,0,NE
U138,239.38,2,0,PK
U019,310.49,8,0,MG
U348,161.75,2,4,GW
U106,155.94,1,0,LV
U320,290.71,2,0,PY
U212,182.29,5,5,CM
U288,140.83,8,1,IN
U287,469.86,9,5,BG
U262,235.05,3,3,GH
U255,138.47,5,2,PS
U253,368.16,8,4,BB
U164,480.4,6,0,BG
U418,324.16,10,1,SM
U398,285.99,10,2,KW
U029,493.12,2,5,GM
U300,189.18,2,4,KP
U415,102.81,8,3,LA
U266,418.98,4,2,LA
U380,349.15,10,4,PT
U293,489.89,1,4,NZ
U207,396.91,7,2,CN
U126,204.49,7,3,MR
U287,494.92,6,2,CH
U124,270.13,1,1,JM
U168,386.01,7,2,AL
U187,439.91,9,1,FI
U214,151.62,9,3,LS
U038,260.37,9,2,SM
U063,344.34,6,5,KG
U469,306.42,8,1,UG
U500,232.43,7,0,FJ
U171,405.02,1,3,QA
U253,264.89,3,3,GH
U080,171.19,8,4,AM
U294,290.67,4,0,MT
U369,128.86,2,0,SN
U280,141.72,7,2,LB
U250,248.63,1,1,ES
U127,362.82,4,3,LU
U094,351.59,6,1,SO
U003,218.83,1,2,GE
U249,204.22,3,3,IE
U120,281.71,5,2,FI
U324,384.68,6,3,ZM
U381,433.6,1,1,RU
U303,102.84,7,1,KI
U432,109.2,4,3,JP
U121,422.23,3,1,SL
U007,275.85,8,2,SO
U229,373.18,1,1,SD
U492,383.69,6,2,LU
U259,482,3,4,RU
U173,293.88,5,4,RS
U382,267.8,2,4,GQ
U227,313.87,7,0,QA
U074,307.06,10,4,SC
U159,146.01,5,0,TD
U350,318.25,6,0,NP
U017,199.89,7,0,VA
U148,171.52,5,0,AE
U427,274.28,7,1,AL
U379,298.16,9,2,TM
U476,409.21,7,1,TH
U389,178.6,7,0,CA
U379,342.66,8,0,TN
U415,316.26,7,1,TV
U355,354.88,5,3,SY
U074,449.48,7,3,AE
U483,151.02,10,3,SB
U120,202.45,2,0,AO
U384,150.72,5,3,GM
U400,430.44,3,3,NA
U129,421.39,9,1,MU
U008,316.43,5,2,SV
U305,147.48,1,5,KH
U102,449.06,1,4,SR
U260,365.34,1,2,ME
U126,451.98,1,3,PG
U461,422.77,2,4,SE
U072,223.69,4,3,TZ
U269,294.88,8,2,PL
U113,380.07,5,2,GH
U203,241.14,4,0,PW
U073,262.95,8,0,IS
U253,422.96,9,1,ZW
U475,139.48,5,5,BF
U148,357.89,8,4,TT
U472,331.48,2,2,OM
U228,143.69,1,4,CV
U010,361.65,8,2,HN
U392,217.16,4,1,GT
U239,410.35,9,0,MC
U472,445.75,3,3,TR
U104,327.27,4,5,BE
U089,364.18,3,1,GR
U310,454.71,3,3,AO
U224,351.74,6,2,AZ
U474,431.33,9,5,VC
U185,302.58,4,1,LC
U178,360.91,4,0,IR
U047,476.26,8,5,CY
U247,225.35,7,4,FI
U142,200.16,3,2,ET
U449,324.02,3,0,VA
U285,458.06,4,5,HT
U001,103.28,4,5,SO
U158,139.62,5,2,SY
U013,283.47,6,3,BG
U345,129.39,1,4,GE
U392,454.66,2,5,PA
U258,491.86,6,4,DK
U314,378.92,5,5,GB
U488,465.81,2,0,DO
U425,254.07,8,1,UY
U453,300.76,8,3,NG
U397,235.24,7,3,BD
U392,431.03,6,0,TR
U058,340.63,8,3,TW
U045,433.23,9,0,MY
U285,138.44,7,5,BW
U164,280.36,7,3,EE
U274,208.56,2,4,GB
U196,327.97,1,2,GT
U203,477.53,1,4,GY
U132,105.6,1,5,ML
U372,310.46,1,4,NE
U021,362.81,6,5,BB
U472,111.52,10,5,CD
U475,420.85,2,4,KZ
U239,451.18,2,4,LU
U262,315.14,9,5,DK
U248,393.45,7,0,TM
U470,166.63,3,5,IS
U081,354.09,5,1,SC
U492,444.89,8,3,RU
U453,204.57,10,1,CY
U441,138.76,4,5,TO
U103,347.09,10,4,SZ
U333,255.62,4,5,HR
U221,322.34,4,1,JM
U183,218.17,5,3,AT
U003,161.82,9,4,PG
U103,326.02,10,2,NP
U223,285.83,2,0,QA
U157,200.73,5,2,AF
U273,150.7,1,2,ZA
U249,266.39,3,5,BJ
U191,227.59,7,2,LB
U108,281.07,10,0,CG
U164,151.8,7,4,BN
U157,105.7,4,3,LK
U276,167.44,2,1,BO
U035,320.05,6,1,CA
U376,253.93,6,1,BN
U181,267.91,6,0,RO
U142,496.28,9,4,DO
U011,117.5,1,4,GR
U255,105.35,1,3,PG
U165,103.26,9,0,ET
U419,331.85,8,1,SR
U076,110.29,6,4,MK
U388,447.53,8,1,ID
U471,445.2,6,5,RO
U205,407.36,8,2,NO
U191,304.58,6,1,CO
U400,102.77,2,4,MR
U290,198.97,4,4,TH
U374,100.18,2,2,UY
U133,471.1,9,5,EG
U053,282.43,4,1,ML
U111,161.51,9,3,IR
U205,488.83,3,0,MN
U455,446.11,4,2,MW
U421,394.47,8,4,PW
U265,351.85,1,3,NA
U275,414.39,9,5,SY
U142,362.26,5,5,PE
U498,350.84,5,1,VU
U009,120.45,5,2,SG
U427,402.3,7,2,JO
U050,176.25,9,2,VE
U290,281.72,6,3,CF
U298,124.57,1,1,ML
U388,443.48,2,5,GA
U063,125.01,4,2,CD
U395,405.44,9,3,CN
U180,328.44,2,2,LK
U441,168.02,4,3,BT
U393,166.52,9,2,CZ
U435,449.24,6,4,SA
U110,336.13,5,3,GA
U365,251.38,2,2,SY
U232,359.02,9,4,NZ
U146,166.93,5,0,KH
U099,246.51,3,1,MG
U440,127.64,10,0,TT
U339,440.49,4,0,ST
U145,378.73,3,0,MN
U025,490.22,7,0,KW
U239,496.85,5,2,UZ
U123,123.8,6,1,KR
U246,101.04,8,1,BA
U025,411.44,1,5,CF
U068,457.91,2,0,BJ
U477,281.74,8,5,ME
U374,153.64,8,4,CL
U140,365.26,4,0,GH
U023,432.73,4,2,CA
U080,377.81,8,4,UA
U087,223.3,1,2,TV
U088,428.6,2,4,DE
U020,161.87,1,4,PY
U056,323.44,7,0,IN
U283,186.66,6,1,SZ
U315,315.18,4,1,RO
U164,440.79,7,3,MM
U298,222.54,1,5,SD
U416,167,6,4,MH
U171,452.81,5,4,LR
U035,180.09,10,3,NR
U190,333.05,8,3,NZ
U142,458.26,2,0,TM
U274,428.01,3,4,GT
U047,294.93,8,5,RW
U295,362,10,4,KE
U447,346.31,4,1,FM
U368,240.46,2,1,IS
U343,135.38,1,1,BD
U235,343.75,9,1,SM
U156,408.5,3,2,HU
U245,398.59,7,0,AL
U463,476.06,3,0,AM
U489,243.78,8,1,SL
U285,439.67,8,5,ZW
U333,301.66,6,4,KN
U167,282.22,7,2,BT
U085,486.55,10,5,SK
U414,456.89,10,1,FI
U435,359.78,10,1,BN
U111,205.02,1,2,UY
U413,361.92,7,5,ES
U500,359.06,1,2,PE
U414,426.42,5,4,PE
U164,138.98,2,5,SE
U444,273.87,9,2,KG
U316,365.04,7,2,GR
U243,110.7,10,3,MT
U071,228.47,7,0,EC
U500,464.11,1,1,AO
U384,295.3,10,0,CZ
U037,183.18,6,3,RO
U426,379.28,7,3,IL
U200,159.83,7,4,YE
U056,263.75,2,5,WS
U228,208.75,2,0,ME
U492,334.07,9,0,CM
U422,367.7,3,0,KN
U411,122.84,9,5,ID
U387,415.8,10,1,BS
U013,370.61,3,1,IT
U401,429.53,2,2,PT
U064,343.89,1,3,NI
U181,125.79,8,0,AM
U113,287.21,6,3,MV
U373,231.1,9,1,NE
U385,363.46,7,0,ST
U440,360.83,5,4,TD
U151,174.84,4,0,AE
U278,338.32,6,2,SO
U400,466.58,9,0,IE
U481,346.06,4,2,CF
U303,392.24,1,1,DZ
U200,138.35,10,1,BA
U146,231.32,8,3,IN
U376,205.3,6,2,JP
U287,316.56,4,3,TR
U194,423.84,4,2,SD
U270,324.97,7,5,NL
U188,346.39,4,2,LC
U174,148.4,2,5,DO
U490,350.53,5,2,NL
U190,305.33,10,2,BN
U035,234.87,3,5,HR
U151,306.43,9,0,HN
U234,314.41,10,3,WS
U074,293.46,7,1,SR
U027,334.76,10,5,PS
U114,117.17,2,1,TD
U184,117.64,9,0,SM
U347,447.5,7,0,KG
U293,268.36,2,3,VC
U223,321.05,8,2,LA
U182,411.94,6,5,AT
U163,488.06,7,2,GW
U365,238.64,9,4,ET
U216,316.03,7,3,DK
U348,108.85,4,3,NL
U049,454.11,5,2,CZ
U336,362.71,6,3,LT
U415,494.92,5,4,MG
U370,431.29,10,0,ER
U040,322.98,7,2,MX
U060,364.8,5,5,TV
U275,242.2,3,4,WS
U188,420.87,3,0,ZM
U271,132.13,1,3,TJ
U269,461.38,7,3,GD
U429,214.09,10,2,PT
U236,184.13,10,2,DK
U215,405.08,3,5,DJ
U500,365.75,6,5,ML
U103,228.72,6,0,TD
U095,228.6,9,3,LV
U293,158.74,4,1,LI
U006,463.05,1,4,FI
U250,151.54,1,3,FM
U389,237.54,4,2,TW
U301,427.71,6,1,LV
U067,379,9,0,GY
U401,249.44,1,1,VU
U401,354.53,9,3,GM
U412,300.09,8,0,PG
U171,380.88,6,0,MN
U078,318.9,7,3,ME
U419,269.74,4,0,NA
U047,339.92,5,2,SL
U395,105.31,5,3,TJ
U446,141.58,10,1,BD
U400,377.82,2,1,BR
U261,324.85,1,5,CI
U410,151.09,9,1,SA
U049,184.43,9,4,MM
U411,442.88,6,5,IN
U070,209.28,4,2,MK
U455,174.89,5,2,PG
U175,348.27,9,1,SN
U133,492.49,9,0,BS
U011,214.18,4,4,UG
U300,293.4,2,3,CL
U221,114.87,10,5,LK
U270,154.17,3,2,IN
U024,464.48,8,0,AD
U333,146.44,3,3,CR
U413,377.05,8,2,MK
U155,257.26,8,2,CI
U280,360.35,9,0,FR
U470,461.66,4,4,IT
U420,223.31,5,5,IS
U379,207.73,1,0,IL
U099,269.99,8,2,VN
U123,348.6,10,2,JO
U434,243.82,4,0,MY
U098,484.71,3,0,NL
U213,375.64,9,4,TN
U053,459.02,2,2,MA
U110,435.06,9,5,KP
U244,313.06,2,1,PH
U302,293.76,7,4,JM
U127,283.23,8,5,ET
U494,197.13,2,0,PS
U149,459.16,8,5,AL
U477,121.74,8,5,IN
U486,374.48,2,4,IR
U424,185.05,2,2,LT
U130,275.79,1,1,AT
U274,367.75,4,0,LC
U249,341.29,5,3,IR
U163,477.89,1,4,LY
U002,137.8,3,3,BA
U383,413.76,1,5,TN
U144,122.71,8,0,ER
U218,386.45,4,5,SR
U220,431.81,7,4,SC
U177,199.94,2,4,BW
U226,356.38,8,0,RO
U407,222.96,5,5,PT
U174,408.13,6,4,MT
U448,132.2,8,3,BN
U450,105.74,5,4,LY
U024,205.66,2,4,TW
U310,409.96,8,4,SI
U134,118.22,10,3,FM
U138,161.59,2,2,TD
U375,177.9,9,5,PS
U428,226.41,5,4,SK
U316,447.18,9,5,CD
U206,290.69,1,0,GM
U106,237.7,1,1,TT
U009,199.68,1,0,GY
U149,493.63,1,0,TV
U366,430.45,1,4,MA
U291,497.06,2,3,MN
U242,409.85,4,0,CM
U287,400.36,4,5,QA
U435,472.3,1,4,LU
U149,439.59,3,3,GW
U169,251.26,2,4,IE
U462,483.02,5,5,QA
U215,243.97,9,0,MU
U084,242.89,10,2,UA
U417,155.51,1,3,GY
U168,303.57,5,2,ES
U050,322.98,1,5,PY
U141,476.29,2,4,LI
U138,450.72,2,5,PE
U166,244.04,4,0,CV
U136,389.89,10,3,PT
U445,270.48,3,3,PE
U130,253.81,2,0,LI
U298,494.3,6,3,KM
U233,300.39,9,2,JO
U268,310.06,2,3,KM
U292,363.14,10,3,RO
U381,223.95,3,0,CL
U436,489.28,8,5,MV
U168,289.19,8,4,YE
U225,189.67,3,4,CI
U024,120.51,5,3,CH
U488,170.3,5,3,MK
U451,240.94,4,3,MR
U482,262.08,8,4,MZ
U100,206.01,7,4,MG
U224,439.4,5,2,YE
U206,195.47,6,0,PW
U189,277.89,7,5,FM
U081,303.89,2,3,HR
U124,154.49,9,4,MG
U378,206.2,5,1,SK
U064,350.67,7,0,DE
U325,303.49,9,1,HT
U013,215.13,10,4,AR
U147,102.42,2,2,CL
U024,427.3,6,1,ME
U116,375.77,9,5,SC
U380,224.55,4,4,MA
U208,114.09,4,2,SZ
U378,366.54,7,3,HR
U131,254.25,6,4,WS
U320,406.06,10,2,JP
U363,292.95,8,0,CD
U354,270.96,5,0,FI
U392,463.81,8,2,TH
U350,359.5,1,2,AR
U417,441.1,10,5,BW
U350,309.03,2,0,DZ
U368,336.22,5,5,ZA
U272,359.33,9,2,BJ
U194,179.13,8,0,GM
U026,357.98,2,3,BD
U205,442.2,10,4,CN
U305,245.59,3,4,SB
U297,346.74,10,4,UY
U189,230.28,1,2,HR
U191,211.76,9,0,GQ
U215,171.27,4,0,RO
U317,309.8,4,4,US
U234,141.28,9,4,BO
U457,176.38,3,5,PY
U486,453.8,7,0,ZW
U011,359.07,6,0,IS
U195,215.52,7,3,GY
U061,346.4,2,5,SV
U301,345.82,10,3,PL
U079,438.86,8,4,RW
U448,456.17,9,3,BE
U217,387.52,10,1,EE
U277,132.39,7,2,KI
U237,102.32,9,4,KN
U486,143.18,2,0,AG
U008,377.42,3,4,YE
U097,276.59,7,2,MR
U230,413.51,7,0,MN
U065,217.8,7,5,ST
U207,427.17,10,2,JP
U365,251.61,10,4,CV
U122,431.93,2,3,BA
U441,318.2,7,3,IQ
U358,488.84,10,3,RU
U410,446.43,10,2,MW
U451,307.91,3,3,QA
U298,341.45,8,5,HN
U270,275.4,8,0,EE
U095,497.91,1,5,AD
U470,189.34,9,3,VA
U167,266.25,7,4,CU
U335,407.86,7,2,TT
U228,288.13,6,2,ST
U457,499.53,8,0,CN
U238,182.2,5,1,MK
U498,354.35,9,1,SG
U073,410.22,7,0,LV
U341,256.17,6,1,LI
U079,479.4,10,5,HN
U364,313.29,8,2,MR
